Country_Name,Country_Code,Indicator_Name,Indicator_Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Period 1990-2000,Period 1990-2010,Period 2000-2010
Southern Asia,GSA,Liquid biofuels consumption (TJ),3.1.4_BIOFUELS.CONSUM,0,0,0,0,,,,,,,3618,3672,3886,4100,4315,4556,5038,5601,6191,6861,7611,,,
Southern Asia,GSA,Marine energy consumption (% in TFEC),2.1.10_SHARE.MARINE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Southern Asia,GSA,Marine energy consumption (TJ),3.1.10_MARINE.CONSUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Southern Asia,GSA,Modern biomass consumption (% in TFEC),2.1.2_SHARE.MODERNBIO,8.769692339,8.526298014,8.371631941,8.336392697,7.912087926,7.820035854,7.827651677,7.663516265,7.708964443,7.650554533,7.782021209,7.743162462,7.62484321,7.518434128,7.289187556,7.130713281,6.85719505,6.604783027,6.478036671,6.209375726,6.142976637,,,
Southern Asia,GSA,Modern biomass consumption (TJ),3.1.2_MODERNBIO.CONSUM,1259725.35,1278705.71,1303321.78,1308122.9,1311653.91,1330576.52,1355945.04,1377067.66,1394411.75,1437286.576,1476485.063,1491609.211,1519386.647,1541705.367,1567944.115,1602079.102,1626427.168,1646950.268,1669765.906,1687112.533,1720469.118,,,
Southern Asia,GSA,Primary energy intensity -Compound Annual Growth Rate (%),7.1_PRIMARY.ENER.INTENS.RATE,,,,,,,,,,,,,,,,,,,,,,0.862846285,2.109788484,1.488290309
Southern Asia,GSA,Renewable electricity (% in total electricity output),4.1_SHARE.RE.IN.ELECTRICITY,25.02732597,23.77114616,22.68536996,21.13620871,22.21706103,19.01621539,17.10066843,17.07102301,17.43432375,15.46429376,13.43785153,13.32873227,12.46760373,13.97722719,14.04521042,16.31947853,16.8903694,16.35826146,14.00802926,13.19780265,14.02464347,,,
Southern Asia,GSA,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,7313144.987,7429310.437,7551742.356,7609331.115,7703744.258,7758456.633,7818146.728,7932320.75,8036403.446,8136667.706,8242213.067,8346381.546,8452287.695,8615097.237,8771228.696,8992992.011,9177699.1,9325106.708,9398842.558,9532998.382,9743799.773,,,
Southern Asia,GSA,Renewable energy consumption(% in TFEC),2.1_SHARE.TOTAL.RE.IN.TFEC,50.91112246,49.53799325,48.50713652,48.49267018,46.47011034,45.59783532,45.13289812,44.1441411,44.42902063,43.31079206,43.44173775,43.32729229,42.41670056,42.01324227,40.77640934,40.02701709,38.69418446,37.39657942,36.46382199,35.0859635,34.79047298,,,
Southern Asia,GSA,Renewable energy electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,99602,103027,105151,105111,119095,109603,103280,109921,119536,113987,104167,107764,104967,125577,134076,164587,183499,189358,167379,168199,188441,,,
Southern Asia,GSA,Renewable energy installed capacity (GW),5.1.2_RE.CAPACITY,25.748,26.332,27.162,29.271,29.965,30.332,31.035,31.72441,33.1275,35.7495,36.8606,38.9899,40.2764,46.2704,51.3088,54.95621,60.80175,64.95383,69.47535,71.35423,75.6558,,,
Southern Asia,GSA,Share of renewable capacity in total capacity (%),5.1_RE.SHARE.IN.CAPACITY,24.4448453,23.91035886,23.2108218,23.15212491,22.27483572,21.65519605,21.59677666,21.14081068,21.18038573,21.78950737,21.7623818,21.38027318,21.1958295,23.23588107,24.42162099,24.96146399,26.09867203,25.9910104,26.64337197,25.69497362,24.83899394,,,
Southern Asia,GSA,Solar energy consumption (% in TFEC),2.1.6_SHARE.SOLAR,0.002234671,0.003407303,0.003969602,0.004531054,0.00486191,0.005187583,0.005747326,0.005773802,0.007553307,0.007582339,0.007992614,0.008629334,0.008937464,0.010834383,0.012865867,0.018313787,0.020778518,0.028200823,0.027484859,0.034767374,0.044062679,,,
Southern Asia,GSA,Solar energy consumption (TJ),3.1.6_SOLAR.CONSUM,321,511,618,711,806,882.6655245,995.5806757,1037.502413,1366.256171,1424.471218,1516.440923,1662.317406,1780.94985,2221.662972,2767.518261,4114.614481,4928.363045,7032.078594,7084.442956,9446.436434,12340.675,,,
Southern Asia,GSA,Thermal efficiency (%) in power supply,11.1_THERMAL.EFFICIENCY,30.16770396,30.31316388,30.30566359,30.25968472,30.55793456,30.16907656,29.57255129,30.13161643,30.5652567,30.78127269,30.87593156,30.79011966,31.6314576,32.04945458,30.94083267,30.57540681,30.35467887,29.84854689,30.30695213,30.31405397,30.64581675,,,
Southern Asia,GSA,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,397973,433412,463519,497303,536052,576366,603953,643904,685636,737098,775176,808509,841918,898440,954603,1008531,1086412,1157568,1194879,1274447,1343642,,,
Southern Asia,GSA,Total final consumption (TJ),8.1.1_FINAL.ENERGY.CONSUMPTION,15297570.58,15918615.09,16578466.59,16768939.88,17670459.43,18213126.43,18620531.51,19374169.85,19566308.12,20251115.22,20706370.93,20920634.53,21667760.54,22344301.54,23473183.59,24461872.96,25998796.93,27502512.38,28336476.34,29907170.15,30570506.58,,,
Southern Asia,GSA,Total final energy consumtion (TFEC),1.1_TOTAL.FINAL.ENERGY.CONSUM,14364533,14997197,15568312,15691714,16577848,17014967,17322501,17969136,18088185,18786698,18973028,19263566,19926792,20505671,21510547,22467305,23718549,24935721,25775802,27170405,28007092,,,
Southern Asia,GSA,Total installed generation capacity (GW),5.1.1_TOTAL.CAPACITY,105.331,110.128,117.023,126.429,134.524,140.068,143.702,150.06241,156.4065,164.0675,169.3776,182.3639,190.0204,199.1334,210.0958,220.16421,232.96875,249.90883,260.76035,277.69723,304.5848,,,
Southern Asia,GSA,Total primary energy supply (TJ),6.1.1_PRIMARY.ENERGY.SUPPLY,19040473.74,19953601.33,20822464.71,21558413.08,22638802.18,23840483.13,24356318.11,25602619.28,26198465.71,28094757.81,28495167.42,29334749.09,30112516.51,30993867.47,33050110.51,34790609.94,36475351.82,38496185.88,40238399.65,42905496.23,43592174.41,,,
Southern Asia,GSA,Traditional biomass consumption (% in TFEC),2.1.1_SHARE.TRADBIO,40.2786965,39.15497869,38.29678658,38.33274746,36.60061963,36.04300543,35.72446588,34.86989213,35.02423405,34.16258328,34.31289739,34.23235579,33.49181082,32.97013299,31.91802626,31.03803313,29.82659411,28.76639348,28.21857698,27.17499596,26.73753244,,,
Southern Asia,GSA,Traditional biomass consumption (TJ),3.1.1_TRADBIO.CONSUM,5785846.65,5872149.29,5962163.22,6015065.1,6067595.09,6132705.48,6188370.96,6265818.34,6335248.25,6418021.35,6510195.63,6594372.45,6673843.48,6760747,6865742.04,6973409.57,7074435.34,7173107.62,7273564.53,7383556.46,7488405.31,,,
Southern Asia,GSA,Transmission and distribution losses (%),12.1_TD.LOSSES,19.98768486,20.00304704,19.09185547,19.29034179,19.35659365,20.11062851,21.26165838,21.79039588,23.63070736,26.38514818,27.49487275,28.33371389,27.32948483,27.26521204,26.29684112,25.86615811,24.67721006,23.42672209,22.78433502,22.30687365,21.74165063,,,
Southern Asia,GSA,Waste energy consumption (% in TFEC),2.1.8_SHARE.WASTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Southern Asia,GSA,Waste energy consumption (TJ),3.1.8_WASTE.CONSUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Southern Asia,GSA,Wind energy consumption (% in TFEC),2.1.5_SHARE.WIND,0.000586776,0.000688228,0.001513173,0.001696114,0.003261345,0.008287189,0.013821506,0.014910754,0.015842482,0.019417998,0.021504783,0.027466787,0.032306496,0.041758775,0.050819062,0.072303031,0.092873446,0.122538001,0.141127344,0.173558617,0.191221401,,,
Southern Asia,GSA,Wind energy consumption (TJ),3.1.5_WIND.CONSUM,84.28759182,103.2149282,235.5755501,266.1493735,540.6607548,1410.062456,2394.230505,2679.333712,2865.617529,3648.000577,4080.108569,5291.082549,6437.648352,8562.917088,10931.45826,16244.54245,22028.23369,30555.73402,36376.70469,47156.57925,53555.5538,,,
Spain,ESP,Access to Non-Solid Fuel (% of rural population),2.2_ACCESS.NONSOLIDFUEL.RURAL,,,,,,,,,,,,,,,,,,,,,95,,,
Spain,ESP,Access to Non-Solid Fuel (% of total population),2.1_ACCESS.NONSOLIDFUEL.TOT,95,,,,,,,,,,95,,,,,,,,,,95,,,
Spain,ESP,Access to Non-Solid Fuel (% of urban population),2.3_ACCESS.NONSOLIDFUEL.URBAN,,,,,,,,,,,,,,,,,,,,,95,,,
Spain,ESP,Access to electricity (% of rural population),1.2_ACCESS.ELECTRICITY.RURAL,100,,,,,,,,,,100,,,,,,,,,,100,,,
Spain,ESP,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,100,,,,,,,,,,100,,,,,,,,,,100,,,
Spain,ESP,Access to electricity (% of urban population),1.3_ACCESS.ELECTRICITY.URBAN,100,,,,,,,,,,100,,,,,,,,,,100,,,
Spain,ESP,Biogas consumption (% in TFEC),2.1.9_SHARE.BIOGAS,0.018532723,0.01779568,0.022728145,0.026435136,0.026265744,0.052491791,0.051349087,0.051495404,0.050353091,0.050713004,0.063431988,0.061801628,0.077757745,0.096717036,0.09675396,0.072166179,0.118987195,0.124353911,0.078057375,0.083747072,0.101644786,,,
Spain,ESP,Biogas consumption (TJ),3.1.9_BIOGAS.CONSUM,425,425,550.0520153,630.3082769,656.2459371,1340.307539,1343.372221,1404.06132,1447.075333,1512.103062,2020.984993,2068.675394,2650.557019,3511.103101,3672.506507,2830.609392,4592.930714,4932.417036,2988.240839,2976.566896,3688.061104,,,
Spain,ESP,Divisia Decomposition Analysis - Activity component  -Compound Annual Growth Rate (%),16.5_DECOMP.ACTIVITY.RATE,,,,,,,,,,,,,,,,,,,,,,,,2.432052082
Spain,ESP,Divisia Decomposition Analysis - Activity component Index,16.2_DECOMP.ACTIVITY.INDEX,1,1.025459701,1.034987516,1.02431186,1.048723193,1.077641507,1.103684667,1.146377953,1.19759616,1.254429057,1.317765607,1.366118522,1.40314267,1.446488934,1.493633113,1.547157803,1.610193583,1.666212771,1.681019396,1.618151908,1.617027723,,,
Spain,ESP,Divisia Decomposition Analysis - Energy Intensity component -Compound Annual Growth Rate (%),16.4_DECOMP.EFFICIENCY.RATE,,,,,,,,,,,,,,,,,,,,,,,,0.005964926
Spain,ESP,Divisia Decomposition Analysis - Energy Intensity component Index,16.1_DECOMP.EFFICIENCY.IND,1,1.016784782,1.027854391,1.023897599,1.047034317,1.041431876,1.044167626,1.046120727,1.049211331,1.03616603,1.054047041,1.058897586,1.049439374,1.081237022,1.095214999,1.093162683,1.057301491,1.047212665,1.004275836,0.976425761,1.001193661,,,
Spain,ESP,Divisia Decomposition Analysis - Structure Component -Compound Annual Growth Rate (%),16.6_DECOMP.STRUCTURE.RATE,,,,,,,,,,,,,,,,,,,,,,,,0.086558199
Spain,ESP,Divisia Decomposition Analysis - Structure Component Index,16.3_DECOMP.STRUCTURE.INDEX,1,0.998995007,0.995149114,0.990406144,0.989891645,0.991742087,0.990300397,0.990951286,0.992403064,0.994382396,0.993956944,0.995741516,0.995500433,0.995702889,0.995094332,0.994238698,0.993279999,0.991659809,0.9897125,0.984324623,0.982829978,,,
Spain,ESP,Energy intensity level of final energy (MJ/$2005 PPP),8.1.2_FINAL.ENERGY.INTENSITY,3.302986206,3.355482384,3.361942111,3.31648929,3.414661077,3.481982733,3.421458444,3.480722281,3.544307614,3.4790613,3.535214317,3.573623371,3.53085123,3.617421247,3.624924279,3.593573005,3.390647285,3.359263378,3.213179854,3.09944106,3.157352697,,,
Spain,ESP,Energy intensity level of primary energy (MJ/$2005 PPP),6.1_PRIMARY.ENERGY.INTENSITY,4.908912344,4.965304247,5.008624483,4.855594897,5.005742951,5.096627942,4.903657215,5.019185875,5.044785842,5.049208004,5.043553672,4.987892251,5.005918181,5.019474182,5.073934275,4.996616122,4.796613403,4.703581446,4.50663913,4.291970033,4.304514857,,,
Spain,ESP,Energy intensity of agricultural sector (MJ/$2005),14.1_AGR.ENERGY.INTENSITY,2.458143126,2.556050969,2.700874276,2.679275354,2.984785232,3.353747422,2.756794411,2.487108429,2.23412147,2.557431797,2.769286608,2.6330914,2.582315114,3.234075094,3.758835494,3.810512938,3.28012561,3.205943235,3.006522214,2.586978757,2.592549744,,,
Spain,ESP,Energy intensity of industrial sector (MJ/$2005),13.1_INDUSTRY.ENERGY.INTENSITY,4.633063186,4.668297917,4.660457309,4.719795943,4.868815252,4.810627212,4.625715217,4.829505805,4.698420414,4.428540751,4.743906473,4.721834017,4.680082918,4.86370363,4.892241238,4.89960496,4.355331703,4.52589155,4.362277204,4.186844276,4.523521496,,,
Spain,ESP,Energy intensity of other sectors (MJ/$2005),15.1_OTHER.SECT.ENER.INTENS,3.142579098,3.201526327,3.263773773,3.207532,3.251525147,3.178174241,3.328146472,3.288929845,3.396954694,3.446889189,3.401375116,3.44194229,3.417025738,3.479963104,3.526188785,3.52684579,3.510306559,3.414168266,3.269256616,3.194931365,3.185589478,,,
Spain,ESP,Energy savings of primary energy (TJ),10.1_ENERGY.SAVINGS,,-44430.81177,-79292.55721,41961.47581,-78023.01907,-155426.104,4456.347589,-97129.61198,-125025.6372,-135221.4986,-136324.9009,-82901.83359,-104582.4675,-122879.7881,-189385.2059,-104259.0786,138938.5467,262878.0941,519593.3117,767060.2092,750940.8152,,,
Spain,ESP,Final energy intensity -Compound Annual Growth Rate (%),8.1_FINAL.ENER.INTENS.RATE,,,,,,,,,,,,,,,,,,,,,,0.681783176,1.124035006,0.225211256
Spain,ESP,Final to primary energy ratio (%),9.1_FINAL.PRIMARY.RATIO,67.28549982,67.57858567,67.12306189,68.30242967,68.2148706,68.31934315,69.77360558,69.3483439,70.25684986,68.9031091,70.09371857,71.64596167,70.53353855,72.0677329,71.44208187,71.9201339,70.68835864,71.41926672,71.29880519,72.21488118,73.34979208,,,
Spain,ESP,Geothermal energy consumption (% in TFEC),2.1.7_SHARE.GEOTHERMAL,0.006715387,0.006448317,0.007107039,0.007213682,0.006884169,0.006736206,0.006574531,0.006308278,0.00598499,0.007478988,0.007062001,0.00672187,0.006600685,0.006197862,0.005927734,0.007775953,0.008652803,0.009807295,0.011989775,0.016093482,0.01843797,,,
Spain,ESP,Geothermal energy consumption (TJ),3.1.7_GEOTHERMAL.CONSUM,154,154,172,172,172,172,172,172,172,223,225,225,225,225,225,305,334,389,459,572,669,,,
Spain,ESP,Hydro energy consumption (% in TFEC),2.1.3_SHARE.HYDRO,3.321032386,3.41835515,2.349019487,3.095767065,3.458153679,2.772785923,4.650241105,3.860864123,3.638506777,2.377032414,2.833883251,3.802881213,2.059274998,3.440522406,2.500024812,1.375426782,2.095927983,2.148311689,1.911575773,2.312755899,3.645604949,,,
Spain,ESP,Hydro energy consumption (TJ),3.1.3_HYDRO.CONSUM,76159.2763,81637.84137,56849.46625,73814.16968,86401.48552,70799.373,121657.5617,105269.3946,104565.4453,70875.66647,90289.39074,127293.1963,70195.2688,124900.7344,94893.8668,53949.03861,80903.2603,85211.38674,73180.12892,82200.75648,132276.4737,,,
Spain,ESP,Liquid biofuels consumption (% in TFEC),2.1.4_SHARE.BIOFUELS,0,0,0,0,0,0,0,0,0,0,0.094285555,0.089744429,0.17053237,0.220037881,0.193560268,0.275829611,0.185361686,0.406259021,0.677435348,1.263535265,1.656523486,,,
Spain,ESP,Liquid biofuels consumption (TJ),3.1.4_BIOFUELS.CONSUM,0,0,0,0,,,,,,,3004,3004,5813,7988,7347,10819,7155,16114,25934,44909,60105,,,
Spain,ESP,Marine energy consumption (% in TFEC),2.1.10_SHARE.MARINE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Spain,ESP,Marine energy consumption (TJ),3.1.10_MARINE.CONSUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Spain,ESP,Modern biomass consumption (% in TFEC),2.1.2_SHARE.MODERNBIO,7.179031605,6.469733734,5.8180309,5.919015019,5.667406898,5.337710907,5.240131491,5.078363624,5.024910854,4.876012043,4.464280383,4.278170867,4.315723351,4.079149957,3.950811526,3.793298968,4.127320638,4.049059137,4.118979519,4.610631941,4.728210774,,,
Spain,ESP,Modern biomass consumption (TJ),3.1.2_MODERNBIO.CONSUM,164632.4962,154511.475,140804.2603,141130.5081,141599.3679,136291.2955,137090.0144,138465.4438,144408.7021,145387.4172,142234.9194,143202.4861,147111.6587,148084.7282,149961.6247,148786.4241,159315.4434,160603.2988,157685.3277,163872.6481,171557.5486,,,
Spain,ESP,Primary energy intensity -Compound Annual Growth Rate (%),7.1_PRIMARY.ENER.INTENS.RATE,,,,,,,,,,,,,,,,,,,,,,0.270951699,1.571978279,0.654786669
Spain,ESP,Renewable electricity (% in total electricity output),4.1_SHARE.RE.IN.ELECTRICITY,17.18557724,17.9899991,12.51148662,16.14005509,18.03215498,14.73663873,23.79787866,19.55680545,19.08038964,13.28365966,16.11267352,21.20056945,14.43548153,21.8524608,18.30950354,14.44739793,17.62359016,19.28897844,20.02628991,25.36079153,32.49344742,,,
Spain,ESP,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,241670.447,237033.5381,198967.7101,216385.8994,230753.9165,211108.4313,263275.0959,249660.0503,257003.8013,229151.2384,254585.5743,299368.0523,257238.0884,324453.7258,306397.0464,284666.8479,330413.9859,361276.2704,378534.5827,441350.0006,538799.7704,,,
Spain,ESP,Renewable energy consumption(% in TFEC),2.1_SHARE.TOTAL.RE.IN.TFEC,10.53837983,9.925113185,8.221344177,9.075226933,9.235749829,8.267848452,10.06343261,9.156541034,8.94282112,7.685288173,7.990593238,8.943613442,7.546434012,8.937419931,8.072178364,7.257560403,8.559901253,9.108337094,9.887896459,12.41758423,14.84958779,,,
Spain,ESP,Renewable energy electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,25976,27846,19606,25081,29004,24408,41261,36996,36903,27348,35808,49441,34878,56354,50762,41742,52080,58207,62311,74000,97442,,,
Spain,ESP,Renewable energy installed capacity (GW),5.1.2_RE.CAPACITY,11.467,11.578,11.664,11.667,11.815,11.989,12.248,12.244,12.616,13.656,15.184,16.469,20.913,22.045,21.848,23.546,25.61,29.325,33.866,36.896,39.443,,,
Spain,ESP,Share of renewable capacity in total capacity (%),5.1_RE.SHARE.IN.CAPACITY,26.41070524,26.53739485,26.61069538,26.57570443,26.50410516,26.11982571,26.09066121,25.21468729,25.21586185,26.50775472,28.15814851,29.47261046,34.5686563,31.99285984,31.40208408,30.74934051,31.5223278,33.0612521,36.14378108,38.23419689,38.77833926,,,
Spain,ESP,Solar energy consumption (% in TFEC),2.1.6_SHARE.SOLAR,0.000784064,0.00087708,0.000993243,0.001142959,0.041451526,0.042216813,0.04188125,0.03650548,0.03838484,0.041040534,0.042621886,0.046827951,0.051775148,0.055112395,0.063012149,0.068651821,0.088985559,0.137668196,0.350030874,0.716012023,0.823414711,,,
Spain,ESP,Solar energy consumption (TJ),3.1.6_SOLAR.CONSUM,17.98046973,20.94659078,24.03782928,27.25222657,1035.66057,1077.949749,1095.678829,995.3496501,1103.125031,1223.700272,1357.961415,1567.464053,1764.878624,2000.736447,2391.762866,2692.764021,3434.861258,5460.519497,13400.09894,25448.74275,29876.63115,,,
Spain,ESP,Thermal efficiency (%) in power supply,11.1_THERMAL.EFFICIENCY,36.59485407,36.37462797,36.00740089,38.2837055,38.19002997,37.262512,39.61538121,41.04764915,42.09554563,40.94108073,41.18238349,42.27262756,42.11848952,43.38893552,45.00204726,46.55867734,46.60055374,45.43602404,48.8132614,49.0553197,49.29656016,,,
Spain,ESP,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,151150,154786,156704,155396,160846,165628,173381,189172,193408,205877,222235,233206,241613,257884,277244,288924,295513,301763,311146,291789,299882,,,
Spain,ESP,Total final consumption (TJ),8.1.1_FINAL.ENERGY.CONSUMPTION,2537789.09,2643762.61,2673465.73,2610117.23,2751425.12,2883036.97,2901395.75,3065841.83,3261337.38,3353231.9,3579419.08,3751079.72,3806627.97,4020446.5,4160095.71,4271909.56,4194978.2,4300749.5,4150280.72,3853614.62,3922890.25,,,
Spain,ESP,Total final energy consumtion (TFEC),1.1_TOTAL.FINAL.ENERGY.CONSUM,2293241,2388220,2420136,2384358,2498486,2553366,2616156,2726576,2873856,2981687,3186066,3347283,3408737,3630284,3795717,3922349,3860021,3966435,3828262,3554234,3628382,,,
Spain,ESP,Total installed generation capacity (GW),5.1.1_TOTAL.CAPACITY,43.418,43.629,43.832,43.901,44.578,45.9,46.944,48.559,50.032,51.517,53.924,55.879,60.497,68.906,69.575,76.574,81.244,88.699,93.698,96.5,101.714,,,
Spain,ESP,Total primary energy supply (TJ),6.1.1_PRIMARY.ENERGY.SUPPLY,3771673.09,3912130.72,3982931.73,3821411.98,4033468.21,4219942.46,4158299.87,4420930.13,4642020.51,4866590.12,5106618.9,5235577.32,5396904.86,5578705.39,5823032.59,5939796.45,5934468.25,6021833.74,5820968.12,5336316.5,5348195.46,,,
Spain,ESP,Traditional biomass consumption (% in TFEC),2.1.1_SHARE.TRADBIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Spain,ESP,Traditional biomass consumption (TJ),3.1.1_TRADBIO.CONSUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Spain,ESP,Transmission and distribution losses (%),12.1_TD.LOSSES,9.569064841,9.655332714,9.782909565,9.915523056,10.0043569,10.30876558,9.83684101,8.36939809,10.87671717,11.0586886,9.942099885,8.839564437,9.238663473,10.0481286,10.07298415,10.43735576,5.376757047,5.608860504,4.208661792,4.415289517,4.321938081,,,
Spain,ESP,Waste energy consumption (% in TFEC),2.1.8_SHARE.WASTE,0.010454182,0.010023767,0.010677361,0.010921605,0.014112409,0.023514453,0.030727436,0.040631326,0.04001769,0.047721554,0.032009368,0.030959181,0.025426476,0.02773939,0.022967143,0.034708901,0.048654025,0.058139232,0.063524233,0.066841641,0.067431361,,,
Spain,ESP,Waste energy consumption (TJ),3.1.8_WASTE.CONSUM,239.7395964,239.3896089,258.4066648,260.410165,352.596552,600.4100514,803.8776625,1107.843994,1150.050773,1422.907357,1019.839584,1036.291408,866.7216872,1007.018636,871.7677497,1361.404231,1878.055598,2306.054861,2431.874078,2375.708317,2446.667356,,,
Spain,ESP,Wind energy consumption (% in TFEC),2.1.5_SHARE.WIND,0.001829482,0.001879456,0.012788002,0.014731467,0.021475404,0.032392359,0.042527706,0.082372798,0.144662878,0.285289636,0.453018807,0.626506304,0.839343239,1.011943003,1.239120771,1.629702189,1.886011364,2.174738613,2.676303562,3.347966905,3.808319754,,,
Spain,ESP,Wind energy consumption (TJ),3.1.5_WIND.CONSUM,41.95442937,44.88555166,309.487052,351.2509202,536.5599704,827.095479,1112.591137,2245.956949,4157.402796,8506.443984,14433.47819,20970.93899,28611.00354,36736.40493,47033.51777,63922.60752,72800.43473,86259.5935,102455.9123,118994.5781,138180.3885,,,
Sri Lanka,LKA,Access to Non-Solid Fuel (% of rural population),2.2_ACCESS.NONSOLIDFUEL.RURAL,,,,,,,,,,,,,,,,,,,,,15,,,
Sri Lanka,LKA,Access to Non-Solid Fuel (% of total population),2.1_ACCESS.NONSOLIDFUEL.TOT,10.89222,,,,,,,,,,19.6304,,,,,,,,,,25.39852,,,
Sri Lanka,LKA,Access to Non-Solid Fuel (% of urban population),2.3_ACCESS.NONSOLIDFUEL.URBAN,,,,,,,,,,,,,,,,,,,,,66,,,
Sri Lanka,LKA,Access to electricity (% of rural population),1.2_ACCESS.ELECTRICITY.RURAL,74.46979,,,,,,,,,,78.3,,,,,,,,,,83.2,,,
Sri Lanka,LKA,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,78.28773,,,,,,,,,,80.7,,,,,,,,,,85.1,,,
Sri Lanka,LKA,Access to electricity (% of urban population),1.3_ACCESS.ELECTRICITY.URBAN,96.6684062,,,,,,,,,,93.57786619,,,,,,,,,,95.83213882,,,
Sri Lanka,LKA,Biogas consumption (% in TFEC),2.1.9_SHARE.BIOGAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Sri Lanka,LKA,Biogas consumption (TJ),3.1.9_BIOGAS.CONSUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Sri Lanka,LKA,Divisia Decomposition Analysis - Activity component  -Compound Annual Growth Rate (%),16.5_DECOMP.ACTIVITY.RATE,,,,,,,,,,,,,,,,,,,,,,,,5.266525057
Sri Lanka,LKA,Divisia Decomposition Analysis - Activity component Index,16.2_DECOMP.ACTIVITY.INDEX,1,1.045999578,1.09197012,1.167312051,1.232641346,1.300436486,1.349701339,1.436047153,1.503517347,1.568155363,1.662054864,1.636375276,1.701237897,1.80210736,1.900233011,2.018835311,2.173623787,2.321373778,2.459494954,2.546525512,2.750653689,,,
Sri Lanka,LKA,Divisia Decomposition Analysis - Energy Intensity component -Compound Annual Growth Rate (%),16.4_DECOMP.EFFICIENCY.RATE,,,,,,,,,,,,,,,,,,,,,,,,3.016808524
Sri Lanka,LKA,Divisia Decomposition Analysis - Energy Intensity component Index,16.1_DECOMP.EFFICIENCY.IND,1,0.948040395,0.951576601,0.888413057,0.836879464,0.798247237,0.866115016,0.819190196,0.796364977,0.812300337,0.780150149,0.773257209,0.747373826,0.725224379,0.697011356,0.692269555,0.643674094,0.611910749,0.556531529,0.535090291,0.548252023,,,
Sri Lanka,LKA,Divisia Decomposition Analysis - Structure Component -Compound Annual Growth Rate (%),16.6_DECOMP.STRUCTURE.RATE,,,,,,,,,,,,,,,,,,,,,,,,0.399702316
Sri Lanka,LKA,Divisia Decomposition Analysis - Structure Component Index,16.3_DECOMP.STRUCTURE.INDEX,1,1.011377921,1.025508164,1.025272127,1.025644256,1.02732892,1.04578318,1.051219551,1.054139528,1.052603063,1.059678352,1.065171678,1.073631699,1.083091702,1.092475131,1.097634666,1.099199748,1.103464658,1.101173061,1.100829822,1.101850757,,,
Sri Lanka,LKA,Energy intensity level of final energy (MJ/$2005 PPP),8.1.2_FINAL.ENERGY.INTENSITY,6.430241017,6.179726509,6.31189751,5.891066033,5.532605695,5.307510273,5.866041238,5.561314409,5.416152494,5.523212787,5.368158614,5.329001874,5.167842901,5.036321363,4.873670899,4.832862077,4.522140401,4.323500451,3.958737805,3.7954058,3.932878659,,,
Sri Lanka,LKA,Energy intensity level of primary energy (MJ/$2005 PPP),6.1_PRIMARY.ENERGY.INTENSITY,6.688993157,6.491600056,6.380303022,6.292367601,5.722104549,5.547018067,6.036686728,5.879224977,5.708437286,5.844686777,6.072510865,5.962644608,5.841385638,5.83901547,5.61145873,5.403557473,5.064752613,4.835331396,4.406365694,4.325655841,4.348821918,,,
Sri Lanka,LKA,Energy intensity of agricultural sector (MJ/$2005),14.1_AGR.ENERGY.INTENSITY,,,0.065742801,0.068945077,0.073075789,0.07615315,0.079829387,,,,0.100609075,0.076971817,0.069935061,0.068782093,0.074573713,0.072887746,0.05885367,0.052071475,0.035190314,0.033510577,0.038956989,,,
Sri Lanka,LKA,Energy intensity of industrial sector (MJ/$2005),13.1_INDUSTRY.ENERGY.INTENSITY,3.762075416,3.538745807,3.930346189,3.389105471,2.544622439,2.362892445,3.23982691,3.357756915,3.328365865,3.827900181,4.279285212,3.936129855,4.320235642,4.401785458,4.298354262,4.385505361,4.191619944,3.844500066,3.528160277,3.16938503,3.231383302,,,
